"arc_length","solute_mu","solute_c"
0.002644,2.11731e+18,2.86258e+18
0.002648,2.11106e+18,2.85414e+18
0.002652,2.10482e+18,2.8457e+18
0.002656,2.09857e+18,2.83725e+18
0.00266,2.09232e+18,2.82881e+18
0.002664,2.08608e+18,2.82036e+18
0.002668,2.07983e+18,2.81192e+18
0.002672,2.07359e+18,2.80348e+18
0.002676,2.06734e+18,2.79503e+18
0.00268,2.0611e+18,2.78659e+18
0.002684,2.05485e+18,2.77814e+18
0.002688,2.0486e+18,2.7697e+18
0.002692,2.04236e+18,2.76125e+18
0.002696,2.03611e+18,2.75281e+18
0.0027,2.02987e+18,2.74437e+18
0.002704,2.02362e+18,2.73592e+18
0.002708,2.01738e+18,2.72748e+18
0.002712,2.01113e+18,2.71903e+18
0.002716,2.00488e+18,2.71059e+18
0.00272,1.99864e+18,2.70214e+18
0.002724,1.99239e+18,2.6937e+18
0.002728,1.98615e+18,2.68526e+18
0.002732,1.9799e+18,2.67681e+18
0.002736,1.97366e+18,2.66837e+18
0.00274,1.96741e+18,2.65992e+18
0.002744,1.96116e+18,2.65148e+18
0.002748,1.95492e+18,2.64303e+18
0.002752,1.94867e+18,2.63459e+18
0.002756,1.94243e+18,2.62615e+18
0.00276,1.93618e+18,2.6177e+18
0.002764,1.92993e+18,2.60926e+18
0.002768,1.92369e+18,2.60081e+18
0.002772,1.91744e+18,2.59237e+18
0.002776,1.9112e+18,2.58393e+18
0.00278,1.90495e+18,2.57548e+18
0.002784,1.89871e+18,2.56704e+18
0.002788,1.89246e+18,2.55859e+18
0.002792,1.88621e+18,2.55015e+18
0.002796,1.87997e+18,2.54171e+18
0.0028,1.87372e+18,2.53326e+18
0.002804,1.86748e+18,2.52482e+18
0.002808,1.86123e+18,2.51637e+18
0.002812,1.85499e+18,2.50793e+18
0.002816,1.84874e+18,2.49948e+18
0.00282,1.84249e+18,2.49104e+18
0.002824,1.83625e+18,2.4826e+18
0.002828,1.83e+18,2.47415e+18
0.002832,1.82376e+18,2.46571e+18
0.002836,1.81751e+18,2.45726e+18
0.00284,1.81127e+18,2.44882e+18
0.002844,1.80502e+18,2.44037e+18
0.002848,1.79877e+18,2.43193e+18
0.002852,1.79253e+18,2.42349e+18
0.002856,1.78628e+18,2.41504e+18
0.00286,1.78004e+18,2.4066e+18
0.002864,1.77379e+18,2.39815e+18
0.002868,1.76755e+18,2.38971e+18
0.002872,1.7613e+18,2.38126e+18
0.002876,1.75505e+18,2.37282e+18
0.00288,1.74881e+18,2.36438e+18
0.002884,1.74256e+18,2.35593e+18
0.002888,1.73632e+18,2.34749e+18
0.002892,1.73007e+18,2.33904e+18
0.002896,1.72383e+18,2.3306e+18
0.0029,1.71758e+18,2.32216e+18
0.002904,1.71133e+18,2.31371e+18
0.002908,1.70509e+18,2.30527e+18
0.002912,1.69884e+18,2.29682e+18
0.002916,1.6926e+18,2.28838e+18
0.00292,1.68635e+18,2.27993e+18
0.002924,1.6801e+18,2.27149e+18
0.002928,1.67386e+18,2.26305e+18
0.002932,1.66761e+18,2.2546e+18
0.002936,1.66137e+18,2.24616e+18
0.00294,1.65512e+18,2.23771e+18
0.002944,1.64888e+18,2.22927e+18
0.002948,1.64263e+18,2.22083e+18
0.002952,1.63638e+18,2.21238e+18
0.002956,1.63014e+18,2.20394e+18
0.00296,1.62389e+18,2.19549e+18
0.002964,1.61765e+18,2.18705e+18
0.002968,1.6114e+18,2.1786e+18
0.002972,1.60516e+18,2.17016e+18
0.002976,1.59891e+18,2.16172e+18
0.00298,1.59266e+18,2.15327e+18
0.002984,1.58642e+18,2.14483e+18
0.002988,1.58017e+18,2.13638e+18
0.002992,1.57393e+18,2.12794e+18
0.002996,1.56768e+18,2.11949e+18
0.003,1.56144e+18,2.11105e+18
0.003004,1.55519e+18,2.10261e+18
0.003008,1.54894e+18,2.09416e+18
0.003012,1.5427e+18,2.08572e+18
0.003016,1.53645e+18,2.07727e+18
0.00302,1.53021e+18,2.06883e+18
0.003024,1.52396e+18,2.06038e+18
0.003028,1.51772e+18,2.05194e+18
0.003032,1.51147e+18,2.0435e+18
0.003036,1.50522e+18,2.03505e+18
0.00304,1.49898e+18,2.02661e+18
0.003044,1.49273e+18,2.01816e+18
0.003048,1.48649e+18,2.00972e+18
0.003052,1.48024e+18,2.00128e+18
0.003056,1.474e+18,1.99283e+18
0.00306,1.46775e+18,1.98439e+18
0.003064,1.4615e+18,1.97594e+18
0.003068,1.45526e+18,1.9675e+18
0.003072,1.44901e+18,1.95905e+18
0.003076,1.44277e+18,1.95061e+18
0.00308,1.43652e+18,1.94217e+18
0.003084,1.43027e+18,1.93372e+18
0.003088,1.42403e+18,1.92528e+18
0.003092,1.41778e+18,1.91683e+18
0.003096,1.41154e+18,1.90839e+18
0.0031,1.40529e+18,1.89995e+18
0.003104,1.39905e+18,1.8915e+18
0.003108,1.3928e+18,1.88306e+18
0.003112,1.38655e+18,1.87461e+18
0.003116,1.38031e+18,1.86617e+18
0.00312,1.37406e+18,1.85772e+18
0.003124,1.36782e+18,1.84928e+18
0.003128,1.36157e+18,1.84084e+18
0.003132,1.35533e+18,1.83239e+18
0.003136,1.34908e+18,1.82395e+18
0.00314,1.34283e+18,1.8155e+18
0.003144,1.33659e+18,1.80706e+18
0.003148,1.33034e+18,1.79861e+18
0.003152,1.3241e+18,1.79017e+18
0.003156,1.31785e+18,1.78173e+18
0.00316,1.31161e+18,1.77328e+18
0.003164,1.30536e+18,1.76484e+18
0.003168,1.29911e+18,1.75639e+18
0.003172,1.29287e+18,1.74795e+18
0.003176,1.28662e+18,1.73951e+18
0.00318,1.28038e+18,1.73106e+18
0.003184,1.27413e+18,1.72262e+18
0.003188,1.26789e+18,1.71417e+18
0.003192,1.26164e+18,1.70573e+18
0.003196,1.25539e+18,1.69728e+18
0.0032,1.24915e+18,1.68884e+18
0.003204,1.2429e+18,1.6804e+18
0.003208,1.23666e+18,1.67195e+18
0.003212,1.23041e+18,1.66351e+18
0.003216,1.22417e+18,1.65506e+18
0.00322,1.21792e+18,1.64662e+18
0.003224,1.21167e+18,1.63818e+18
0.003228,1.20543e+18,1.62973e+18
0.003232,1.19918e+18,1.62129e+18
0.003236,1.19294e+18,1.61284e+18
0.00324,1.18669e+18,1.6044e+18
0.003244,1.18045e+18,1.59595e+18
0.003248,1.1742e+18,1.58751e+18
0.003252,1.16795e+18,1.57907e+18
0.003256,1.16171e+18,1.57062e+18
0.00326,1.15546e+18,1.56218e+18
0.003264,1.14922e+18,1.55373e+18
0.003268,1.14297e+18,1.54529e+18
0.003272,1.13673e+18,1.53684e+18
0.003276,1.13048e+18,1.5284e+18
0.00328,1.12423e+18,1.51996e+18
0.003284,1.11799e+18,1.51151e+18
0.003288,1.11174e+18,1.50307e+18
0.003292,1.1055e+18,1.49462e+18
0.003296,1.09925e+18,1.48618e+18
0.0033,1.093e+18,1.47773e+18
0.003304,1.08676e+18,1.46929e+18
0.003308,1.08051e+18,1.46085e+18
0.003312,1.07427e+18,1.4524e+18
0.003316,1.06802e+18,1.44396e+18
0.00332,1.06178e+18,1.43551e+18
0.003324,1.05553e+18,1.42707e+18
0.003328,1.04928e+18,1.41863e+18
0.003332,1.04304e+18,1.41018e+18
0.003336,1.03679e+18,1.40174e+18
0.00334,1.03055e+18,1.39329e+18
0.003344,1.0243e+18,1.38485e+18
0.003348,1.01806e+18,1.3764e+18
0.003352,1.01181e+18,1.36796e+18
0.003356,1.00556e+18,1.35952e+18
0.00336,9.99319e+17,1.35107e+18
0.003364,9.93073e+17,1.34263e+18
0.003368,9.86827e+17,1.33418e+18
0.003372,9.80582e+17,1.32574e+18
0.003376,9.74336e+17,1.3173e+18
0.00338,9.6809e+17,1.30885e+18
0.003384,9.61844e+17,1.30041e+18
0.003388,9.55599e+17,1.29196e+18
0.003392,9.49353e+17,1.28352e+18
0.003396,9.43107e+17,1.27507e+18
0.0034,9.36861e+17,1.26663e+18
0.003404,9.30616e+17,1.25819e+18
0.003408,9.2437e+17,1.24974e+18
0.003412,9.18124e+17,1.2413e+18
0.003416,9.11878e+17,1.23285e+18
0.00342,9.05633e+17,1.22441e+18
0.003424,8.99387e+17,1.21596e+18
0.003428,8.93141e+17,1.20752e+18
0.003432,8.86896e+17,1.19908e+18
0.003436,8.8065e+17,1.19063e+18
0.00344,8.74404e+17,1.18219e+18
0.003444,8.68158e+17,1.17374e+18
0.003448,8.61912e+17,1.1653e+18
0.003452,8.55667e+17,1.15686e+18
0.003456,8.49421e+17,1.14841e+18
0.00346,8.43175e+17,1.13997e+18
0.003464,8.3693e+17,1.13152e+18
0.003468,8.30684e+17,1.12308e+18
0.003472,8.24438e+17,1.11463e+18
0.003476,8.18192e+17,1.10619e+18
0.00348,8.11946e+17,1.09775e+18
0.003484,8.05701e+17,1.0893e+18
0.003488,7.99455e+17,1.08086e+18
0.003492,7.93209e+17,1.07241e+18
0.003496,7.86964e+17,1.06397e+18
0.0035,7.80718e+17,1.05553e+18
0.003504,7.74472e+17,1.04708e+18
0.003508,7.68226e+17,1.03864e+18
0.003512,7.6198e+17,1.03019e+18
0.003516,7.55735e+17,1.02175e+18
0.00352,7.49489e+17,1.0133e+18
0.003524,7.43244e+17,1.00486e+18
0.003528,7.36998e+17,9.96416e+17
0.003532,7.30752e+17,9.87971e+17
0.003536,7.24506e+17,9.79527e+17
0.00354,7.1826e+17,9.71083e+17
0.003544,7.12015e+17,9.62639e+17
0.003548,7.05769e+17,9.54194e+17
0.003552,6.99523e+17,9.4575e+17
0.003556,6.93278e+17,9.37306e+17
0.00356,6.87032e+17,9.28862e+17
0.003564,6.80786e+17,9.20418e+17
0.003568,6.7454e+17,9.11973e+17
0.003572,6.68294e+17,9.03529e+17
0.003576,6.62049e+17,8.95085e+17
0.00358,6.55803e+17,8.86641e+17
0.003584,6.49557e+17,8.78197e+17
0.003588,6.43312e+17,8.69753e+17
0.003592,6.37066e+17,8.61309e+17
0.003596,6.3082e+17,8.52864e+17
0.0036,6.24574e+17,8.4442e+17
0.003604,6.18328e+17,8.35976e+17
0.003608,6.12083e+17,8.27531e+17
0.003612,6.05837e+17,8.19087e+17
0.003616,5.99591e+17,8.10643e+17
0.00362,5.93346e+17,8.02199e+17
0.003624,5.871e+17,7.93755e+17
0.003628,5.80854e+17,7.8531e+17
0.003632,5.74608e+17,7.76866e+17
0.003636,5.68362e+17,7.68422e+17
0.00364,5.62117e+17,7.59978e+17
0.003644,5.55871e+17,7.51534e+17
0.003648,5.49625e+17,7.4309e+17
0.003652,5.4338e+17,7.34646e+17
0.003656,5.37134e+17,7.26201e+17
0.00366,5.30888e+17,7.17757e+17
0.003664,5.24642e+17,7.09313e+17
0.003668,5.18396e+17,7.00868e+17
0.003672,5.12151e+17,6.92424e+17
0.003676,5.05905e+17,6.8398e+17
0.00368,4.9966e+17,6.75536e+17
0.003684,4.93414e+17,6.67092e+17
0.003688,4.87168e+17,6.58647e+17
0.003692,4.80922e+17,6.50203e+17
0.003696,4.74676e+17,6.41759e+17
0.0037,4.6843e+17,6.33315e+17
0.003704,4.62185e+17,6.24871e+17
0.003708,4.55939e+17,6.16427e+17
0.003712,4.49694e+17,6.07983e+17
0.003716,4.43447e+17,5.99538e+17
0.00372,4.37202e+17,5.91094e+17
0.003724,4.30956e+17,5.82649e+17
0.003728,4.2471e+17,5.74205e+17
0.003732,4.18465e+17,5.65761e+17
0.003736,4.12219e+17,5.57317e+17
0.00374,4.05973e+17,5.48873e+17
0.003744,3.99728e+17,5.40429e+17
0.003748,3.93482e+17,5.31984e+17
0.003752,3.87236e+17,5.2354e+17
0.003756,3.8099e+17,5.15096e+17
0.00376,3.74744e+17,5.06652e+17
0.003764,3.68499e+17,4.98207e+17
0.003768,3.62253e+17,4.89763e+17
0.003772,3.56007e+17,4.8132e+17
0.003776,3.49762e+17,4.72875e+17
0.00378,3.43516e+17,4.64431e+17
0.003784,3.3727e+17,4.55986e+17
0.003788,3.31024e+17,4.47542e+17
0.003792,3.24778e+17,4.39098e+17
0.003796,3.18533e+17,4.30654e+17
0.0038,3.12287e+17,4.2221e+17
0.003804,3.06041e+17,4.13766e+17
0.003808,2.99795e+17,4.05321e+17
0.003812,2.9355e+17,3.96877e+17
0.003816,2.87304e+17,3.88433e+17
0.00382,2.81058e+17,3.79989e+17
0.003824,2.74812e+17,3.71544e+17
0.003828,2.68567e+17,3.631e+17
0.003832,2.62321e+17,3.54657e+17
0.003836,2.56076e+17,3.46212e+17
0.00384,2.49829e+17,3.37768e+17
0.003844,2.43584e+17,3.29323e+17
0.003848,2.37338e+17,3.20879e+17
0.003852,2.31092e+17,3.12435e+17
0.003856,2.24846e+17,3.03991e+17
0.00386,2.18601e+17,2.95547e+17
0.003864,2.12355e+17,2.87103e+17
0.003868,2.0611e+17,2.78659e+17
0.003872,1.99863e+17,2.70214e+17
0.003876,1.93618e+17,2.6177e+17
0.00388,1.87372e+17,2.53326e+17
0.003884,1.81126e+17,2.44881e+17
0.003888,1.7488e+17,2.36437e+17
0.003892,1.68635e+17,2.27993e+17
0.003896,1.62389e+17,2.19549e+17
0.0039,1.56143e+17,2.11105e+17
0.003904,1.49898e+17,2.0266e+17
0.003908,1.43652e+17,1.94217e+17
0.003912,1.37406e+17,1.85772e+17
0.003916,1.31161e+17,1.77328e+17
0.00392,1.24915e+17,1.68884e+17
0.003924,1.18669e+17,1.6044e+17
0.003928,1.12423e+17,1.51996e+17
0.003932,1.06178e+17,1.43551e+17
0.003936,9.99319e+16,1.35107e+17
0.00394,9.36862e+16,1.26663e+17
0.003944,8.74404e+16,1.18219e+17
0.003948,8.11939e+16,1.09774e+17
0.003952,7.49482e+16,1.01329e+17
0.003956,6.87025e+16,9.28852e+16
0.00396,6.24567e+16,8.4441e+16
0.003964,5.6211e+16,7.59968e+16
0.003968,4.99652e+16,6.75526e+16
0.003972,4.37202e+16,5.91094e+16
0.003976,3.74745e+16,5.06652e+16
0.00398,3.12287e+16,4.2221e+16
0.003984,2.4983e+16,3.37768e+16
0.003988,1.87372e+16,2.53326e+16
0.003992,1.24915e+16,1.68884e+16
0.003996,6.24574e+15,8.4442e+15
0.004,0.476837,0
