"arc_length","solute_mu","solute_c"
0.005491,6.62437e+22,1.16638e+23
0.0054995,6.558e+22,1.16571e+23
0.005508,6.49064e+22,1.16502e+23
0.0055165,6.42225e+22,1.16433e+23
0.005525,6.35282e+22,1.16363e+23
0.0055335,6.28233e+22,1.16291e+23
0.005542,6.21076e+22,1.16219e+23
0.0055505,6.13809e+22,1.16145e+23
0.005559,6.0643e+22,1.1607e+23
0.0055675,5.98937e+22,1.15994e+23
0.005576,5.91328e+22,1.15917e+23
0.0055845,5.836e+22,1.15838e+23
0.005593,5.75752e+22,1.15759e+23
0.0056015,5.67782e+22,1.15678e+23
0.00561,5.59685e+22,1.15596e+23
0.0056185,5.51461e+22,1.15513e+23
0.005627,5.43107e+22,1.15428e+23
0.0056355,5.34621e+22,1.15342e+23
0.005644,5.26001e+22,1.15254e+23
0.0056525,5.17241e+22,1.15166e+23
0.005661,5.08343e+22,1.15075e+23
0.0056695,4.99301e+22,1.14984e+23
0.005678,4.90113e+22,1.14891e+23
0.0056865,4.80778e+22,1.14796e+23
0.005695,4.7129e+22,1.147e+23
0.0057035,4.61649e+22,1.14602e+23
0.005712,4.51851e+22,1.14503e+23
0.0057205,4.41891e+22,1.14402e+23
0.005729,4.31769e+22,1.14299e+23
0.0057375,4.21479e+22,1.14195e+23
0.005746,4.1102e+22,1.14089e+23
0.0057545,4.00387e+22,1.13981e+23
0.005763,3.89577e+22,1.13871e+23
0.0057715,3.78587e+22,1.1376e+23
0.00578,3.67413e+22,1.13647e+23
0.0057885,3.56051e+22,1.13532e+23
0.005797,3.44499e+22,1.13415e+23
0.0058055,3.3275e+22,1.13295e+23
0.005814,3.20802e+22,1.13174e+23
0.0058225,3.08651e+22,1.13051e+23
0.005831,2.96292e+22,1.12926e+23
0.0058395,2.83723e+22,1.12799e+23
0.005848,2.70936e+22,1.12669e+23
0.0058565,2.57929e+22,1.12537e+23
0.005865,2.44699e+22,1.12403e+23
0.0058735,2.31237e+22,1.12267e+23
0.005882,2.17541e+22,1.12128e+23
0.0058905,2.03606e+22,1.11987e+23
0.005899,1.89427e+22,1.11843e+23
0.0059075,1.75e+22,1.11697e+23
0.005916,1.60316e+22,1.11548e+23
0.0059245,1.45373e+22,1.11397e+23
0.005933,1.30164e+22,1.11243e+23
0.0059415,1.14685e+22,1.11086e+23
0.00595,9.89295e+21,1.10926e+23
0.0059585,8.28897e+21,1.10764e+23
0.005967,6.6562e+21,1.10598e+23
0.0059755,4.99403e+21,1.1043e+23
0.005984,3.30154e+21,1.10259e+23
0.0059925,1.57847e+21,1.10084e+23
0.006001,1.47083e+23,1.09918e+23
0.0060095,1.46491e+23,1.09858e+23
0.006018,1.45896e+23,1.09798e+23
0.0060265,1.45297e+23,1.09737e+23
0.006035,1.44694e+23,1.09676e+23
0.0060435,1.44086e+23,1.09615e+23
0.006052,1.43475e+23,1.09553e+23
0.0060605,1.4286e+23,1.09491e+23
0.006069,1.42241e+23,1.09428e+23
0.0060775,1.41617e+23,1.09365e+23
0.006086,1.40989e+23,1.09301e+23
0.0060945,1.40358e+23,1.09237e+23
0.006103,1.39721e+23,1.09173e+23
0.0061115,1.39081e+23,1.09108e+23
0.00612,1.38436e+23,1.09043e+23
0.0061285,1.37787e+23,1.08977e+23
0.006137,1.37134e+23,1.08911e+23
0.0061455,1.36476e+23,1.08844e+23
0.006154,1.35814e+23,1.08777e+23
0.0061625,1.35147e+23,1.08709e+23
0.006171,1.34476e+23,1.08641e+23
0.0061795,1.33801e+23,1.08573e+23
0.006188,1.3312e+23,1.08504e+23
0.0061965,1.32435e+23,1.08435e+23
0.006205,1.31746e+23,1.08365e+23
0.0062135,1.31052e+23,1.08295e+23
0.006222,1.30353e+23,1.08224e+23
0.0062305,1.29649e+23,1.08153e+23
0.006239,1.2894e+23,1.08081e+23
0.0062475,1.28227e+23,1.08009e+23
0.006256,1.27509e+23,1.07936e+23
0.0062645,1.26785e+23,1.07863e+23
0.006273,1.26057e+23,1.07789e+23
0.0062815,1.25324e+23,1.07715e+23
0.00629,1.24585e+23,1.0764e+23
0.0062985,1.23842e+23,1.07565e+23
0.006307,1.23094e+23,1.07489e+23
0.0063155,1.2234e+23,1.07412e+23
0.006324,1.21581e+23,1.07336e+23
0.0063325,1.20817e+23,1.07258e+23
0.006341,1.20047e+23,1.0718e+23
0.0063495,1.19272e+23,1.07102e+23
0.006358,1.18492e+23,1.07023e+23
0.0063665,1.17706e+23,1.06943e+23
0.006375,1.16915e+23,1.06863e+23
0.0063835,1.16119e+23,1.06782e+23
0.006392,1.15316e+23,1.06701e+23
0.0064005,1.14508e+23,1.06619e+23
0.006409,1.13695e+23,1.06537e+23
0.0064175,1.12875e+23,1.06454e+23
0.006426,1.1205e+23,1.0637e+23
0.0064345,1.11219e+23,1.06286e+23
0.006443,1.10383e+23,1.06202e+23
0.0064515,1.0954e+23,1.06116e+23
0.00646,1.08691e+23,1.0603e+23
0.0064685,1.07836e+23,1.05944e+23
0.006477,1.06976e+23,1.05857e+23
0.0064855,1.06109e+23,1.05769e+23
0.006494,1.05236e+23,1.0568e+23
0.0065025,1.04356e+23,1.05591e+23
0.006511,1.03471e+23,1.05502e+23
0.0065195,1.02579e+23,1.05411e+23
0.006528,1.01681e+23,1.0532e+23
0.0065365,1.00776e+23,1.05229e+23
0.006545,9.98647e+22,1.05137e+23
0.0065535,9.89469e+22,1.05044e+23
0.006562,9.80225e+22,1.0495e+23
0.0065705,9.70914e+22,1.04856e+23
0.006579,9.61536e+22,1.04761e+23
0.0065875,9.52091e+22,1.04665e+23
0.006596,9.42576e+22,1.04569e+23
0.0066045,9.32993e+22,1.04472e+23
0.006613,9.23341e+22,1.04374e+23
0.0066215,9.13618e+22,1.04276e+23
0.00663,9.03825e+22,1.04177e+23
0.0066385,8.93959e+22,1.04077e+23
0.006647,8.84022e+22,1.03976e+23
0.0066555,8.74012e+22,1.03875e+23
0.006664,8.63929e+22,1.03773e+23
0.0066725,8.53772e+22,1.0367e+23
0.006681,8.4354e+22,1.03566e+23
0.0066895,8.33233e+22,1.03462e+23
0.006698,8.2285e+22,1.03357e+23
0.0067065,8.12391e+22,1.03251e+23
0.006715,8.01855e+22,1.03144e+23
0.0067235,7.9124e+22,1.03037e+23
0.006732,7.80546e+22,1.02929e+23
0.0067405,7.69775e+22,1.0282e+23
0.006749,7.58921e+22,1.0271e+23
0.0067575,7.47988e+22,1.02599e+23
0.006766,7.36974e+22,1.02488e+23
0.0067745,7.25877e+22,1.02375e+23
0.006783,7.14698e+22,1.02262e+23
0.0067915,7.03434e+22,1.02148e+23
0.0068,6.92086e+22,1.02033e+23
0.0068085,6.80653e+22,1.01917e+23
0.006817,6.69135e+22,1.01801e+23
0.0068255,6.5753e+22,1.01683e+23
0.006834,6.45837e+22,1.01565e+23
0.0068425,6.34056e+22,1.01446e+23
0.006851,6.22186e+22,1.01326e+23
0.0068595,6.10226e+22,1.01205e+23
0.006868,5.98177e+22,1.01083e+23
0.0068765,5.86034e+22,1.0096e+23
0.006885,5.738e+22,1.00836e+23
0.0068935,5.61474e+22,1.00711e+23
0.006902,5.49052e+22,1.00586e+23
0.0069105,5.36536e+22,1.00459e+23
0.006919,5.23925e+22,1.00331e+23
0.0069275,5.11217e+22,1.00203e+23
0.006936,4.98413e+22,1.00073e+23
0.0069445,4.85508e+22,9.99425e+22
0.006953,4.72506e+22,9.98109e+22
0.0069615,4.59403e+22,9.96783e+22
0.00697,4.46199e+22,9.95447e+22
0.0069785,4.32894e+22,9.94101e+22
0.006987,4.19485e+22,9.92744e+22
0.0069955,4.05973e+22,9.91376e+22
0.007004,7.57913e+23,9.88029e+22
0.0070125,7.52644e+23,9.82681e+22
0.007021,7.47351e+23,9.77291e+22
0.0070295,7.42034e+23,9.71862e+22
0.007038,7.36695e+23,9.66392e+22
0.0070465,7.31333e+23,9.60882e+22
0.007055,7.25948e+23,9.5533e+22
0.0070635,7.2054e+23,9.49738e+22
0.007072,7.1511e+23,9.44105e+22
0.0070805,7.09658e+23,9.38431e+22
0.007089,7.04184e+23,9.32716e+22
0.0070975,6.98688e+23,9.2696e+22
0.007106,6.93171e+23,9.21163e+22
0.0071145,6.87632e+23,9.15325e+22
0.007123,6.82072e+23,9.09445e+22
0.0071315,6.76491e+23,9.03525e+22
0.00714,6.7089e+23,8.97563e+22
0.0071485,6.65268e+23,8.9156e+22
0.007157,6.59626e+23,8.85516e+22
0.0071655,6.53965e+23,8.79431e+22
0.007174,6.48284e+23,8.73305e+22
0.0071825,6.42584e+23,8.67139e+22
0.007191,6.36865e+23,8.60931e+22
0.0071995,6.31128e+23,8.54683e+22
0.007208,6.25373e+23,8.48393e+22
0.0072165,6.196e+23,8.42064e+22
0.007225,6.13809e+23,8.35694e+22
0.0072335,6.08002e+23,8.29284e+22
0.007242,6.02178e+23,8.22834e+22
0.0072505,5.96338e+23,8.16344e+22
0.007259,5.90482e+23,8.09815e+22
0.0072675,5.84611e+23,8.03246e+22
0.007276,5.78725e+23,7.96638e+22
0.0072845,5.72825e+23,7.89992e+22
0.007293,5.66911e+23,7.83307e+22
0.0073015,5.60984e+23,7.76584e+22
0.00731,5.55043e+23,7.69823e+22
0.0073185,5.49091e+23,7.63024e+22
0.007327,5.43127e+23,7.56189e+22
0.0073355,5.37151e+23,7.49317e+22
0.007344,5.31165e+23,7.42409e+22
0.0073525,5.2517e+23,7.35465e+22
0.007361,5.19164e+23,7.28485e+22
0.0073695,5.1315e+23,7.21471e+22
0.007378,5.07128e+23,7.14423e+22
0.0073865,5.01098e+23,7.07341e+22
0.007395,4.95062e+23,7.00227e+22
0.0074035,4.8902e+23,6.93079e+22
0.007412,4.82972e+23,6.859e+22
0.0074205,4.7692e+23,6.7869e+22
0.007429,4.70863e+23,6.7145e+22
0.0074375,4.64805e+23,6.6418e+22
0.007446,4.58743e+23,6.56881e+22
0.0074545,4.5268e+23,6.49554e+22
0.007463,4.46616e+23,6.422e+22
0.0074715,4.40552e+23,6.34819e+22
0.00748,4.3449e+23,6.27413e+22
0.0074885,4.28429e+23,6.19983e+22
0.007497,4.22372e+23,6.12529e+22
0.0075055,4.16318e+23,6.05053e+22
0.007514,4.10268e+23,5.97555e+22
0.0075225,4.04224e+23,5.90037e+22
0.007531,3.98187e+23,5.82499e+22
0.0075395,3.92158e+23,5.74944e+22
0.007548,3.86137e+23,5.67371e+22
0.0075565,3.80125e+23,5.59783e+22
0.007565,3.74124e+23,5.5218e+22
0.0075735,3.68135e+23,5.44564e+22
0.007582,3.62159e+23,5.36936e+22
0.0075905,3.56196e+23,5.29298e+22
0.007599,3.50248e+23,5.21651e+22
0.0076075,3.44317e+23,5.13996e+22
0.007616,3.38403e+23,5.06335e+22
0.0076245,3.32507e+23,4.98669e+22
0.007633,3.2663e+23,4.91001e+22
0.0076415,3.20775e+23,4.83331e+22
0.00765,3.14941e+23,4.75661e+22
0.0076585,3.09131e+23,4.67993e+22
0.007667,3.03344e+23,4.60328e+22
0.0076755,2.97584e+23,4.52669e+22
0.007684,2.9185e+23,4.45017e+22
0.0076925,2.86145e+23,4.37374e+22
0.007701,2.80469e+23,4.29742e+22
0.0077095,2.74823e+23,4.22121e+22
0.007718,2.6921e+23,4.14516e+22
0.0077265,2.63629e+23,4.06927e+22
0.007735,2.58084e+23,3.99357e+22
0.0077435,2.52574e+23,3.91807e+22
0.007752,2.47101e+23,3.8428e+22
0.0077605,2.41667e+23,3.76777e+22
0.007769,2.36273e+23,3.693e+22
0.0077775,2.30919e+23,3.61853e+22
0.007786,2.25609e+23,3.54436e+22
0.0077945,2.20341e+23,3.47053e+22
0.007803,2.1512e+23,3.39704e+22
0.0078115,2.09944e+23,3.32394e+22
0.00782,2.04816e+23,3.25122e+22
0.0078285,1.99738e+23,3.17893e+22
0.007837,1.94709e+23,3.10708e+22
0.0078455,1.89732e+23,3.03568e+22
0.007854,1.84807e+23,2.96477e+22
0.0078625,1.79937e+23,2.89438e+22
0.007871,1.75123e+23,2.82452e+22
0.0078795,1.70365e+23,2.75521e+22
0.007888,1.65664e+23,2.68647e+22
0.0078965,1.61022e+23,2.61832e+22
0.007905,1.5644e+23,2.5508e+22
0.0079135,1.5192e+23,2.48394e+22
0.007922,1.47462e+23,2.41772e+22
0.0079305,1.43067e+23,2.3522e+22
0.007939,1.38736e+23,2.28738e+22
0.0079475,1.34471e+23,2.22329e+22
0.007956,1.30273e+23,2.15996e+22
0.0079645,1.26142e+23,2.0974e+22
0.007973,1.22079e+23,2.03563e+22
0.0079815,1.18084e+23,1.97466e+22
0.00799,1.1416e+23,1.91454e+22
0.0079985,1.10307e+23,1.85527e+22
0.008007,1.06525e+23,1.79686e+22
0.0080155,1.02815e+23,1.73934e+22
0.008024,9.91776e+22,1.68272e+22
0.0080325,9.56137e+22,1.62703e+22
0.008041,9.21241e+22,1.57228e+22
0.0080495,8.87083e+22,1.51848e+22
0.008058,8.53674e+22,1.46565e+22
0.0080665,8.21011e+22,1.4138e+22
0.008075,7.89107e+22,1.36295e+22
0.0080835,7.57959e+22,1.3131e+22
0.008092,7.27573e+22,1.26429e+22
0.0081005,6.97943e+22,1.2165e+22
0.008109,6.69071e+22,1.16975e+22
0.0081175,6.40963e+22,1.12405e+22
0.008126,6.13615e+22,1.07941e+22
0.0081345,5.87028e+22,1.03584e+22
0.008143,5.61196e+22,9.93346e+21
0.0081515,5.36116e+22,9.51921e+21
0.00816,5.11791e+22,9.11583e+21
0.0081685,4.88213e+22,8.72331e+21
0.008177,4.65382e+22,8.34172e+21
0.0081855,4.43288e+22,7.97098e+21
0.008194,4.21928e+22,7.61115e+21
0.0082025,4.01293e+22,7.26217e+21
0.008211,3.81382e+22,6.92412e+21
0.0082195,3.62187e+22,6.59696e+21
0.008228,3.43697e+22,6.28059e+21
0.0082365,3.25907e+22,5.97501e+21
0.008245,3.08805e+22,5.68012e+21
0.0082535,2.92387e+22,5.39594e+21
0.008262,2.76643e+22,5.1224e+21
0.0082705,2.6156e+22,4.85936e+21
0.008279,2.47131e+22,4.60678e+21
0.0082875,2.33343e+22,4.36453e+21
0.008296,2.2019e+22,4.13259e+21
0.0083045,2.07661e+22,3.91084e+21
0.008313,1.95742e+22,3.69915e+21
0.0083215,1.84424e+22,3.49743e+21
0.00833,1.73696e+22,3.30556e+21
0.0083385,1.63549e+22,3.12348e+21
0.008347,1.53973e+22,2.95106e+21
0.0083555,1.44956e+22,2.78819e+21
0.008364,1.36488e+22,2.63477e+21
0.0083725,1.28561e+22,2.49069e+21
0.008381,1.21166e+22,2.3559e+21
0.0083895,1.14295e+22,2.2303e+21
0.008398,1.07941e+22,2.11383e+21
0.0084065,1.02095e+22,2.00641e+21
0.008415,9.67525e+21,1.908e+21
0.0084235,9.19099e+21,1.8186e+21
0.008432,8.75634e+21,1.73818e+21
0.0084405,8.37115e+21,1.66679e+21
0.008449,8.03533e+21,1.60443e+21
0.0084575,7.74906e+21,1.5512e+21
0.008466,7.51278e+21,1.5072e+21
0.0084745,7.32707e+21,1.47259e+21
0.008483,7.19281e+21,1.44754e+21
0.0084915,7.11112e+21,1.43229e+21
0.0085,7.08351e+21,1.42714e+21
